PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1153;3210;-2;1;0
0;2;0;0;1153;808;-2;2;1
0;3;0;0;818;808;16;3;2
0;4;818;0;335;808;-2;3;2
0;5;818;0;335;721;63;4;4
0;6;818;721;335;87;-1;4;4
0;7;0;808;1153;462;-2;2;1
0;8;0;808;1115;462;17;3;7
0;9;1115;808;38;462;-1;3;7
0;10;0;1270;1153;1455;-2;2;1
0;11;0;1270;641;1455;44;3;10
0;12;641;1270;462;1455;-2;3;10
0;13;641;1270;462;1115;18;4;12
0;14;641;2385;462;340;-1;4;12
0;15;1103;1270;50;1455;-1;3;10
0;16;0;2725;1153;485;-2;2;1
0;17;0;2725;1115;485;-2;3;16
0;18;0;2725;1115;462;19;4;17
0;19;0;3187;1115;23;-1;4;17
0;20;1115;2725;38;485;-1;3;16
0;21;1153;0;2013;3210;-2;1;0
0;22;1153;0;2013;935;-2;2;21
0;23;1153;0;2013;935;20;3;22
0;24;1153;935;2013;403;-2;2;21
0;25;1153;935;1515;403;0;3;24
0;26;2668;935;498;403;-1;3;24
0;27;1153;1338;2013;935;-2;2;21
0;28;1153;1338;2013;935;21;3;27
0;29;1153;2273;2013;937;-2;2;21
0;30;1153;2273;1797;937;-2;3;29
0;31;1153;2273;1797;853;22;4;30
0;32;1153;3126;1797;84;-1;4;30
0;33;2950;2273;216;937;-1;3;29
0;34;3166;0;728;3210;-2;1;0
0;35;3166;0;728;910;-2;2;34
0;36;3166;0;701;910;26;3;35
0;37;3867;0;27;910;-1;3;35
0;38;3166;910;728;335;-2;2;34
0;39;3166;910;621;335;64;3;38
0;40;3787;910;107;335;-1;3;38
0;41;3166;1245;728;1324;-2;2;34
0;42;3166;1245;708;1324;27;3;41
0;43;3874;1245;20;1324;-1;3;41
0;44;3166;2569;728;641;-2;2;34
0;45;3166;2569;86;641;-1;3;44
0;46;3252;2569;500;641;-2;3;44
0;47;3252;2569;500;540;71;4;46
0;48;3252;3109;500;101;-1;4;46
0;49;3752;2569;142;641;-1;3;44
0;50;3894;0;2106;3210;-2;1;0
0;51;3894;0;2106;853;-2;2;50
0;52;3894;0;57;853;-1;3;51
0;53;3951;0;1797;853;23;3;51
0;54;5748;0;252;853;-1;3;51
0;55;3894;853;2106;701;-2;2;50
0;56;3894;853;860;701;45;3;55
0;57;4754;853;1190;701;-2;3;55
0;58;4754;853;1190;593;81;4;57
0;59;4754;1446;1190;108;-1;4;57
0;60;5944;853;56;701;-1;3;55
0;61;3894;1554;2106;721;-2;2;50
0;62;3894;1554;860;721;-2;3;61
0;63;3894;1554;860;701;46;4;62
0;64;3894;2255;860;20;-1;4;62
0;65;4754;1554;1174;721;-2;3;61
0;66;4754;1554;1174;699;65;4;65
0;67;4754;2253;1174;22;-1;4;65
